DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Oct1992,-0.42264,-0.29873,-0.0882,-0.21775,-0.09405,0.08463,0.12563,0.15136,0.2022,0.17888,0.12358,0.08067,0.23004,0.12223,-0.17312,-0.1573,-0.25799,-0.21785,-0.18887,-0.15416,-0.13625,-0.17942,-0.17502,-0.19363,-0.20827,-0.33726,-0.34661,-0.36257,-0.42622,-0.42929,-0.40813,-0.41265,-0.40401,-0.3972,-0.37455,-0.37286,-0.32853,-0.3781,-0.36113,-0.33266,-0.23972,-0.20676,-0.1836,-0.16118,-0.16007,-0.15157,-0.11443,-0.10741
Nov1992,1.65321,0.3099,0.13795,0.15299,-0.01131,0.08456,0.24345,0.27294,0.28645,0.33012,0.30378,0.25016,0.20383,0.33629,0.22087,-0.07459,-0.06695,-0.16914,-0.1322,-0.10719,-0.07675,-0.06115,-0.10494,-0.10138,-0.12163,-0.13831,-0.26929,-0.28099,-0.29988,-0.36462,-0.36864,-0.34928,-0.35581,-0.34807,-0.34202,-0.31914,-0.31863,-0.27601,-0.32624,-0.31037,-0.28367,-0.19286,-0.16169,-0.13987,-0.11889,-0.11829,-0.1103,-0.07284
Dec1992,-0.50937,0.9761,0.15967,0.08591,0.10471,-0.04089,0.0544,0.2058,0.23405,0.24783,0.29094,0.26635,0.21583,0.17207,0.30278,0.19522,-0.08714,-0.07913,-0.17838,-0.1424,-0.11784,-0.08815,-0.07299,-0.11542,-0.1119,-0.13142,-0.14703,-0.27467,-0.28487,-0.30345,-0.36716,-0.37112,-0.35194,-0.35831,-0.35065,-0.34471,-0.32198,-0.32167,-0.28004,-0.32913,-0.31369,-0.2876,-0.19851,-0.16771,-0.14619,-0.12513,-0.12476,-0.11681
Jan1993,0.04488,-0.28059,0.74003,0.13643,0.07358,0.08713,-0.05568,0.03275,0.18025,0.2093,0.22333,0.26504,0.24076,0.19087,0.14665,0.27825,0.17184,-0.10611,-0.10004,-0.20046,-0.16466,-0.14042,-0.11151,-0.09729,-0.13968,-0.13724,-0.1571,-0.17381,-0.3027,-0.31247,-0.33248,-0.39783,-0.40185,-0.38238,-0.38894,-0.38114,-0.37521,-0.35227,-0.35234,-0.31008,-0.36002,-0.34378,-0.31717,-0.22654,-0.19535,-0.17348,-0.15207,-0.15161
Feb1993,0.02823,0.06136,-0.12443,0.61144,0.13916,0.09811,0.10509,-0.03368,0.05209,0.19342,0.22344,0.23682,0.27653,0.2525,0.20548,0.16182,0.28831,0.18445,-0.08736,-0.08415,-0.18493,-0.15033,-0.12747,-0.0999,-0.08621,-0.12826,-0.12567,-0.14566,-0.16304,-0.29074,-0.30059,-0.32096,-0.38607,-0.39036,-0.37148,-0.37847,-0.37102,-0.36539,-0.34234,-0.34266,-0.30099,-0.3506,-0.33446,-0.30833,-0.21848,-0.1876,-0.16613,-0.1451
Mar1993,0.71157,0.46732,0.37917,0.20963,0.69385,0.27269,0.21421,0.20273,0.05977,0.1298,0.25601,0.27886,0.28923,0.32711,0.30371,0.25906,0.21439,0.33069,0.22981,-0.03063,-0.03142,-0.12989,-0.10008,-0.08171,-0.05775,-0.04519,-0.08605,-0.08285,-0.10338,-0.12201,-0.24661,-0.25765,-0.279,-0.34341,-0.34872,-0.332,-0.34029,-0.33393,-0.32902,-0.30607,-0.30713,-0.2673,-0.31677,-0.30151,-0.27752,-0.19074,-0.1608,-0.14016
Apr1993,-0.07684,0.31549,0.26492,0.23639,0.14188,0.52012,0.20568,0.17603,0.18815,0.05686,0.12343,0.24198,0.26429,0.27713,0.31414,0.2927,0.2514,0.20946,0.31963,0.22606,-0.02206,-0.02386,-0.11884,-0.09218,-0.07604,-0.05366,-0.04203,-0.08177,-0.07748,-0.0972,-0.11577,-0.2383,-0.24796,-0.27013,-0.33311,-0.33873,-0.32251,-0.33095,-0.32489,-0.32023,-0.29785,-0.29904,-0.26045,-0.30928,-0.29456,-0.27092,-0.18625,-0.15711
May1993,-1.09019,-0.69878,-0.28523,-0.24408,-0.21501,-0.23395,0.08445,-0.08742,-0.05342,0.01188,-0.08671,-0.01606,0.10215,0.13023,0.15109,0.19079,0.1735,0.13651,0.09986,0.21303,0.13126,-0.09903,-0.09623,-0.18666,-0.15988,-0.14187,-0.11776,-0.10525,-0.14298,-0.13964,-0.15775,-0.17414,-0.29091,-0.29848,-0.31798,-0.37871,-0.38327,-0.36649,-0.37345,-0.36688,-0.36204,-0.34065,-0.34127,-0.30283,-0.34952,-0.3349,-0.31027,-0.2266
Jun1993,0.18209,-0.51693,-0.39666,-0.14866,-0.15016,-0.1486,-0.16315,0.09334,-0.04901,-0.01503,0.0286,-0.06972,-0.00227,0.10563,0.13079,0.14987,0.1868,0.17192,0.13968,0.105,0.21075,0.1339,-0.08814,-0.08501,-0.17173,-0.14668,-0.12943,-0.10708,-0.09497,-0.13177,-0.12613,-0.14391,-0.15975,-0.27259,-0.27915,-0.29678,-0.357,-0.36228,-0.34632,-0.35341,-0.34721,-0.34252,-0.32082,-0.32155,-0.28396,-0.32899,-0.31565,-0.2914
Jul1993,0.90759,0.7035,0.19978,0.17632,0.29232,0.26899,0.24565,0.19857,0.38672,0.21763,0.18931,0.18567,0.08791,0.13896,0.23238,0.24802,0.25854,0.29018,0.27358,0.24503,0.21009,0.30313,0.22095,0.00845,0.00934,-0.07812,-0.05523,-0.04093,-0.02165,-0.01101,-0.04729,-0.03971,-0.05843,-0.07508,-0.1864,-0.19279,-0.21113,-0.271,-0.27783,-0.26449,-0.27408,-0.26909,-0.26504,-0.24363,-0.24526,-0.20993,-0.25545,-0.24323
Aug1993,-0.20676,0.21345,0.27543,0.00126,0.00118,0.09377,0.09128,0.08123,0.05848,0.216,0.09889,0.06863,0.09953,0.02674,0.08062,0.17018,0.18749,0.19792,0.22803,0.21267,0.19076,0.15815,0.25113,0.17453,-0.01644,-0.01034,-0.0943,-0.07207,-0.05829,-0.03784,-0.02623,-0.05997,-0.0491,-0.06696,-0.08454,-0.18883,-0.19233,-0.2086,-0.26523,-0.27308,-0.26087,-0.26988,-0.26539,-0.26134,-0.23701,-0.23818,-0.20604,-0.25046
Sep1993,-0.59778,-0.51747,-0.08549,-0.02063,-0.21346,-0.19132,-0.08576,-0.07857,-0.07822,-0.08467,0.05878,-0.02096,-0.03967,0.00393,-0.05927,-0.00893,0.07708,0.09789,0.11281,0.1426,0.12978,0.11348,0.08484,0.17426,0.10411,-0.06829,-0.06128,-0.1394,-0.11596,-0.10131,-0.08043,-0.06881,-0.10067,-0.09205,-0.10876,-0.12449,-0.22592,-0.22823,-0.24313,-0.29804,-0.30492,-0.29195,-0.30012,-0.29517,-0.29083,-0.26477,-0.26531,-0.2332
Oct1993,-0.48281,-0.71409,-0.60262,-0.2317,-0.16711,-0.32659,-0.3014,-0.1988,-0.18679,-0.18037,-0.18115,-0.04337,-0.10099,-0.10886,-0.05721,-0.11177,-0.06039,0.02343,0.04483,0.06107,0.09103,0.07963,0.0647,0.03839,0.12588,0.06188,-0.10031,-0.09011,-0.16508,-0.14273,-0.12823,-0.10698,-0.09529,-0.12563,-0.11802,-0.13367,-0.14925,-0.24675,-0.24935,-0.26319,-0.31666,-0.32357,-0.31061,-0.31835,-0.31331,-0.30885,-0.28397,-0.28406
Nov1993,2.41795,0.73017,0.1041,-0.12836,0.12669,0.15292,-0.01182,-0.00591,0.06707,0.06749,0.06483,0.05963,0.18364,0.11003,0.08064,0.11105,0.04557,0.08889,0.16596,0.18151,0.19195,0.21822,0.20496,0.1906,0.16194,0.24235,0.17252,0.00816,0.0132,-0.06358,-0.04343,-0.03146,-0.01353,-0.00324,-0.03415,-0.02544,-0.04252,-0.06039,-0.15932,-0.1641,-0.18011,-0.23421,-0.24318,-0.23227,-0.24215,-0.23817,-0.23448,-0.2089
Dec1993,0.29735,2.22905,0.71017,0.17168,-0.08391,0.15386,0.17715,0.01591,0.01838,0.08465,0.08382,0.0805,0.07627,0.19473,0.1228,0.09401,0.12468,0.05967,0.10114,0.17565,0.19032,0.19962,0.22485,0.21191,0.19804,0.16983,0.24859,0.18013,0.01947,0.02365,-0.05239,-0.03295,-0.02142,-0.00418,0.00582,-0.02474,-0.01581,-0.03302,-0.05123,-0.14883,-0.15416,-0.17055,-0.22431,-0.23336,-0.22297,-0.23275,-0.22925,-0.22569
Jan1994,1.36581,0.99289,2.17265,0.87181,0.30833,0.01566,0.22126,0.23374,0.07424,0.07327,0.13246,0.12789,0.12252,0.11763,0.23075,0.15744,0.12298,0.15056,0.08158,0.12021,0.19305,0.20639,0.21342,0.23686,0.22334,0.20882,0.17962,0.25679,0.18719,0.026,0.02921,-0.04839,-0.02952,-0.01859,-0.00256,0.00671,-0.02464,-0.01549,-0.03376,-0.05284,-0.15245,-0.15756,-0.17508,-0.23025,-0.24011,-0.2301,-0.24078,-0.2375
Feb1994,0.02005,0.73483,0.70017,1.81401,0.79673,0.31226,0.03606,0.23107,0.24439,0.09109,0.09208,0.1488,0.14378,0.13784,0.13422,0.24268,0.17089,0.13653,0.16363,0.09382,0.12979,0.2007,0.21285,0.21911,0.24196,0.22842,0.21459,0.18561,0.26076,0.19208,0.03322,0.0359,-0.04136,-0.02307,-0.01254,0.00292,0.01187,-0.01923,-0.00972,-0.02785,-0.04678,-0.14546,-0.15038,-0.16793,-0.22232,-0.23207,-0.22235,-0.23312
Mar1994,-0.26875,-0.15407,0.2575,0.3249,1.2503,0.59381,0.23694,0.01928,0.19973,0.21231,0.07059,0.07084,0.12621,0.12462,0.11981,0.11642,0.21725,0.15178,0.12276,0.15275,0.08616,0.12106,0.18744,0.19731,0.20321,0.22584,0.21338,0.2006,0.17251,0.24491,0.1801,0.02641,0.02911,-0.04615,-0.02874,-0.01903,-0.00406,0.00445,-0.02586,-0.01614,-0.03375,-0.05183,-0.148,-0.15263,-0.17014,-0.22265,-0.23163,-0.2219
Apr1994,-0.30318,-0.29058,-0.2195,0.06651,0.14985,0.87626,0.43156,0.16006,-0.00908,0.16307,0.17828,0.04675,0.0484,0.10424,0.10417,0.10055,0.09857,0.19474,0.13307,0.10864,0.14088,0.07682,0.11155,0.17393,0.18244,0.18813,0.2099,0.19797,0.18655,0.1598,0.23014,0.16662,0.01879,0.02033,-0.05283,-0.03604,-0.02617,-0.0114,-0.00296,-0.03251,-0.02289,-0.04003,-0.05764,-0.15177,-0.15637,-0.17298,-0.22436,-0.2332
May1994,0.48985,0.1243,-0.01811,-0.01443,0.19196,0.25403,0.83247,0.466,0.20824,0.04746,0.2019,0.21242,0.08786,0.08814,0.14001,0.13972,0.13584,0.13507,0.22578,0.16535,0.13822,0.16901,0.10575,0.1372,0.19592,0.2039,0.20858,0.22948,0.21736,0.20644,0.17975,0.24697,0.18347,0.03761,0.03854,-0.03408,-0.01845,-0.00925,0.00462,0.01268,-0.01658,-0.00693,-0.02403,-0.04161,-0.1347,-0.14032,-0.15666,-0.20691
Jun1994,0.33901,0.45892,0.2675,0.12952,0.10041,0.24754,0.29952,0.77093,0.47088,0.24981,0.08843,0.22125,0.23324,0.11427,0.11241,0.15942,0.15806,0.15538,0.15717,0.24217,0.18287,0.1564,0.18335,0.12306,0.15356,0.20955,0.21685,0.22045,0.24064,0.22867,0.22008,0.19412,0.25883,0.19691,0.05672,0.05918,-0.01246,0.00178,0.01044,0.02376,0.03139,0.00294,0.01347,-0.00316,-0.02035,-0.11055,-0.11717,-0.1331
Jul1994,0.61479,0.60202,0.65706,0.50717,0.38638,0.35529,0.45463,0.47328,0.82228,0.57261,0.35412,0.18497,0.30386,0.30834,0.19584,0.18839,0.22662,0.2239,0.21926,0.22263,0.30029,0.24168,0.20924,0.23327,0.17684,0.20215,0.25542,0.26159,0.26486,0.28396,0.27229,0.2666,0.24108,0.30237,0.24246,0.10897,0.11147,0.0419,0.05459,0.06133,0.07237,0.07912,0.05151,0.06294,0.04642,0.02846,-0.0602,-0.06735
Aug1994,1.13576,1.07817,1.03659,1.06299,0.95717,0.84628,0.80728,0.86692,0.90633,1.16724,0.92647,0.66608,0.48934,0.57499,0.56711,0.46238,0.44751,0.4701,0.46219,0.45315,0.45894,0.52378,0.46025,0.41147,0.42556,0.36868,0.38548,0.43092,0.43207,0.43171,0.44824,0.43621,0.43364,0.40726,0.45713,0.39642,0.26572,0.26409,0.19724,0.20491,0.2073,0.21462,0.21881,0.19151,0.20764,0.19072,0.16781,0.07894
Sep1994,0.61997,1.07214,1.0604,1.02836,1.05525,0.97902,0.88735,0.85309,0.89793,0.92789,1.12868,0.94584,0.72383,0.56809,0.63834,0.62639,0.52868,0.51391,0.53297,0.52418,0.51487,0.52353,0.58158,0.51884,0.46778,0.48063,0.42411,0.43876,0.48141,0.4816,0.48006,0.49475,0.48301,0.485,0.45918,0.50556,0.44504,0.31775,0.31504,0.24948,0.25593,0.25696,0.26249,0.26595,0.23904,0.25715,0.24054,0.21732
Oct1994,0.46822,0.66339,1.00537,0.99877,0.97342,0.99546,0.92786,0.85086,0.82153,0.8641,0.9005,1.08472,0.92464,0.72258,0.58256,0.64901,0.63881,0.54695,0.53185,0.54853,0.54039,0.5311,0.54391,0.59854,0.53757,0.48839,0.50152,0.44753,0.46024,0.49977,0.49908,0.49741,0.51133,0.50012,0.50421,0.47902,0.52233,0.46377,0.33833,0.33533,0.27099,0.27615,0.27668,0.28133,0.28449,0.25816,0.2766,0.26041
Nov1994,0.66632,0.56671,0.71541,1.0149,1.00599,0.97867,0.99742,0.93046,0.8547,0.82677,0.86769,0.90621,1.08445,0.92757,0.73028,0.59498,0.65941,0.64857,0.55753,0.5417,0.55791,0.54952,0.54028,0.55391,0.60763,0.5468,0.49737,0.51042,0.45659,0.46857,0.50777,0.50714,0.50527,0.51911,0.50803,0.51247,0.48748,0.52992,0.47186,0.34723,0.3439,0.28019,0.28481,0.28517,0.28964,0.29275,0.26658,0.28521
Dec1994,-0.14625,0.34294,0.47624,0.67753,0.97053,0.96927,0.9452,0.9621,0.8954,0.82123,0.79466,0.83522,0.87337,1.04888,0.89814,0.70898,0.58108,0.645,0.63466,0.54529,0.52993,0.54567,0.53736,0.52856,0.54219,0.59524,0.53617,0.48874,0.50333,0.45019,0.46193,0.5006,0.5,0.49816,0.51191,0.50101,0.5055,0.48075,0.52271,0.46562,0.34221,0.33858,0.27531,0.27994,0.28027,0.28506,0.28787,0.26206
Jan1995,0.85935,0.39574,0.53481,0.5721,0.71047,0.98234,0.97606,0.94941,0.96652,0.9009,0.82781,0.80097,0.84043,0.87778,1.05101,0.90135,0.71083,0.58575,0.6482,0.63678,0.54643,0.53053,0.54486,0.53521,0.52611,0.53972,0.59265,0.53256,0.48556,0.50228,0.44936,0.46179,0.50009,0.49906,0.49586,0.50883,0.49766,0.50196,0.4765,0.51852,0.46115,0.33727,0.33268,0.26781,0.27257,0.27295,0.27778,0.28091
Feb1995,0.12353,0.52756,0.36998,0.47752,0.5438,0.69668,0.9698,0.96131,0.93684,0.95286,0.89178,0.82193,0.79647,0.8342,0.87092,1.03627,0.89405,0.71155,0.59194,0.65181,0.63953,0.55058,0.53413,0.54764,0.53808,0.52893,0.54299,0.59487,0.53517,0.48893,0.50561,0.45306,0.46464,0.5021,0.5009,0.49751,0.51017,0.49911,0.50385,0.47882,0.52039,0.46354,0.34127,0.33638,0.27261,0.27733,0.27755,0.28224
Mar1995,0.71623,0.51391,0.66333,0.54479,0.5937,0.61228,0.73136,0.99202,0.97939,0.95254,0.96371,0.90362,0.838,0.81549,0.85148,0.88635,1.04264,0.90535,0.73155,0.61783,0.67416,0.66125,0.57309,0.5545,0.56631,0.55702,0.54832,0.56286,0.61245,0.55256,0.50773,0.52189,0.47002,0.48041,0.51597,0.51388,0.51015,0.52209,0.51093,0.51651,0.49198,0.53226,0.47569,0.3551,0.34905,0.28683,0.29178,0.29214
Apr1995,0.80036,0.80661,0.67215,0.76215,0.67066,0.69641,0.68267,0.76639,1.01331,0.99849,0.97028,0.97879,0.92093,0.85943,0.83844,0.87218,0.90554,1.05314,0.9213,0.75613,0.64683,0.69959,0.68694,0.59933,0.57948,0.58988,0.58013,0.57139,0.58662,0.6344,0.57439,0.52876,0.54145,0.4889,0.49864,0.53257,0.53042,0.52644,0.53795,0.52687,0.53359,0.5094,0.5483,0.49211,0.37251,0.36636,0.30508,0.30951
May1995,-0.19754,0.25895,0.41627,0.37971,0.47721,0.4485,0.49407,0.52892,0.65557,0.92133,0.91675,0.89694,0.90833,0.85574,0.79988,0.78181,0.81619,0.85021,0.99484,0.87292,0.71716,0.6162,0.66938,0.65724,0.57128,0.55287,0.56364,0.55462,0.54614,0.56214,0.60944,0.55075,0.50657,0.51984,0.46875,0.47822,0.5116,0.50982,0.50632,0.51797,0.50704,0.5138,0.49006,0.52918,0.47399,0.35583,0.35033,0.29033
Jun1995,-0.74959,-0.67543,-0.26123,-0.04016,-0.03819,0.05095,0.06682,0.12566,0.22599,0.42454,0.7133,0.72801,0.72706,0.74483,0.70051,0.65324,0.63903,0.67578,0.7072,0.84906,0.74302,0.60622,0.51801,0.57571,0.56819,0.4863,0.47018,0.48251,0.47498,0.46758,0.48292,0.53006,0.47703,0.43727,0.45625,0.4106,0.42037,0.45356,0.45316,0.45119,0.46316,0.45305,0.45961,0.43728,0.47768,0.42681,0.31354,0.31014
Jul1995,-0.03117,-0.42032,-0.43682,-0.17085,0.00207,0.01194,0.07564,0.07843,0.12101,0.19824,0.36867,0.63492,0.66013,0.66396,0.68161,0.64034,0.59686,0.58467,0.61949,0.65134,0.78605,0.69009,0.56281,0.48468,0.54361,0.5368,0.46018,0.44584,0.45947,0.45314,0.44659,0.46315,0.50856,0.45987,0.42396,0.44624,0.40451,0.41444,0.44636,0.44546,0.44301,0.45456,0.44517,0.45345,0.43213,0.47123,0.42264,0.31354
Aug1995,0.50826,0.3179,0.07678,0.01861,0.14653,0.22456,0.22296,0.26467,0.26972,0.29762,0.34502,0.44852,0.68627,0.71112,0.7129,0.73092,0.69341,0.65148,0.63977,0.66981,0.70271,0.82332,0.73572,0.61299,0.54162,0.59699,0.58809,0.51595,0.50098,0.51344,0.50778,0.50166,0.51847,0.55975,0.51171,0.47792,0.49819,0.45801,0.46805,0.49588,0.49311,0.48995,0.49986,0.49087,0.50157,0.48135,0.5148,0.46789
Sep1995,-0.97072,-0.16491,-0.13796,-0.31034,-0.31571,-0.17526,-0.07094,-0.05759,-0.00979,0.00753,0.04471,0.11655,0.23367,0.48299,0.52109,0.53182,0.55395,0.52491,0.49149,0.48317,0.51312,0.54762,0.66218,0.59047,0.48278,0.42759,0.48428,0.47899,0.41366,0.40195,0.4164,0.41213,0.40725,0.42641,0.46754,0.42525,0.39614,0.4225,0.38621,0.39764,0.4262,0.42428,0.42199,0.43239,0.42404,0.43431,0.4154,0.45047
Oct1995,0.53272,-0.36691,0.02768,-0.01019,-0.17551,-0.18513,-0.0717,0.01088,0.01915,0.06184,0.07978,0.11461,0.1828,0.2835,0.51245,0.54776,0.5581,0.57799,0.54935,0.51661,0.50875,0.53622,0.57358,0.68167,0.61209,0.50867,0.45623,0.51043,0.5039,0.43985,0.42755,0.44103,0.43661,0.43193,0.45237,0.49187,0.44913,0.42076,0.44428,0.40861,0.41918,0.44592,0.44365,0.44074,0.45071,0.44254,0.45382,0.43539
Nov1995,-1.08476,0.02587,-0.59333,-0.13226,-0.13924,-0.28649,-0.28871,-0.17472,-0.0873,-0.07415,-0.03082,-0.01254,0.02457,0.0958,0.20386,0.44024,0.47981,0.49286,0.51408,0.48697,0.45681,0.44989,0.47791,0.51526,0.62384,0.55773,0.45789,0.41004,0.46586,0.46023,0.39757,0.38648,0.40087,0.39717,0.39298,0.41273,0.45248,0.41129,0.38491,0.41021,0.37566,0.38686,0.41376,0.41206,0.40983,0.42017,0.41221,0.42305
Dec1995,0.10866,-0.59241,0.06696,-0.47673,-0.10342,-0.11235,-0.254,-0.25918,-0.1531,-0.07281,-0.06134,-0.02044,-0.00212,0.03278,0.10103,0.20618,0.43892,0.47751,0.49005,0.51051,0.48386,0.45381,0.44677,0.47444,0.51141,0.61821,0.5536,0.45619,0.41034,0.46499,0.4592,0.39727,0.38626,0.4003,0.39665,0.3925,0.41223,0.45128,0.4104,0.38443,0.40895,0.37434,0.38506,0.41167,0.40993,0.40802,0.41797,0.41016
Jan1996,-1.12542,-0.57319,-0.82727,-0.20324,-0.61496,-0.21968,-0.21468,-0.34723,-0.3504,-0.24302,-0.15994,-0.14737,-0.10554,-0.08665,-0.05178,0.02134,0.13135,0.37219,0.41343,0.42759,0.44909,0.42357,0.39388,0.38644,0.41477,0.4511,0.55954,0.49661,0.40184,0.36082,0.41886,0.4147,0.35181,0.34112,0.3551,0.35104,0.34702,0.36611,0.40575,0.3653,0.34082,0.36876,0.33374,0.34446,0.37223,0.37116,0.3699,0.38071
Feb1996,-0.98965,-1.1086,-0.771,-0.93946,-0.39564,-0.70301,-0.30126,-0.28038,-0.40012,-0.39974,-0.29111,-0.20582,-0.19185,-0.15027,-0.13002,-0.09487,-0.02125,0.0907,0.33221,0.37391,0.38821,0.41021,0.38549,0.35709,0.35036,0.37859,0.41449,0.52192,0.46128,0.36975,0.33167,0.3901,0.3861,0.32406,0.31395,0.32828,0.32447,0.32071,0.33961,0.37928,0.3402,0.31691,0.3463,0.312,0.32353,0.35155,0.35076,0.34989
Mar1996,0.34725,-0.24411,-0.50321,-0.36645,-0.58915,-0.2352,-0.49975,-0.20408,-0.20114,-0.31816,-0.3203,-0.22508,-0.14987,-0.13698,-0.09955,-0.08129,-0.05169,0.01607,0.12038,0.35121,0.39013,0.40318,0.42183,0.39544,0.36701,0.3606,0.38816,0.42365,0.52717,0.46705,0.37893,0.34076,0.39698,0.39243,0.33139,0.32072,0.33433,0.33027,0.3263,0.34547,0.3841,0.34592,0.32244,0.35045,0.31597,0.3274,0.3553,0.35488
Apr1996,0.28963,0.33996,-0.0486,-0.27889,-0.1897,-0.41422,-0.15365,-0.39435,-0.1439,-0.14953,-0.26122,-0.26524,-0.17804,-0.10806,-0.09665,-0.06178,-0.04385,-0.0169,0.04475,0.14356,0.36552,0.40203,0.41495,0.43047,0.40332,0.37506,0.36825,0.39487,0.43034,0.53086,0.47154,0.38454,0.34771,0.40077,0.39628,0.33629,0.32603,0.33918,0.3352,0.33122,0.35068,0.38838,0.35089,0.3275,0.3542,0.32058,0.33166,0.35884
May1996,-1.06961,-0.53257,-0.26169,-0.43282,-0.55392,-0.46205,-0.59613,-0.37145,-0.54921,-0.28857,-0.27354,-0.36975,-0.3683,-0.28236,-0.20951,-0.19503,-0.15971,-0.14034,-0.11215,-0.04794,0.05353,0.27888,0.31918,0.33372,0.35012,0.32602,0.30062,0.29528,0.32202,0.35659,0.4565,0.4008,0.31811,0.2852,0.33993,0.33618,0.27758,0.26861,0.28291,0.27972,0.27612,0.29466,0.33244,0.29715,0.27562,0.30381,0.27212,0.28423
Jun1996,-1.29594,-1.42731,-1.02461,-0.71883,-0.80527,-0.87676,-0.77989,-0.85917,-0.6469,-0.75715,-0.49239,-0.45889,-0.53438,-0.52846,-0.44442,-0.36893,-0.35149,-0.31415,-0.29031,-0.25983,-0.19398,-0.08719,0.13838,0.18579,0.20536,0.22454,0.20444,0.18314,0.18005,0.20737,0.2414,0.34001,0.29145,0.21629,0.19167,0.25059,0.24806,0.19208,0.1853,0.20155,0.19949,0.19686,0.21459,0.25254,0.221,0.20384,0.23451,0.2062
Jul1996,0.37269,-0.47156,-0.77606,-0.57065,-0.39276,-0.49034,-0.58158,-0.51546,-0.61127,-0.44962,-0.58165,-0.38201,-0.35701,-0.43481,-0.43225,-0.35955,-0.295,-0.28017,-0.24797,-0.22498,-0.19849,-0.13861,-0.04528,0.16633,0.21262,0.22851,0.24751,0.22826,0.20843,0.20564,0.23164,0.26648,0.36031,0.31425,0.24261,0.22094,0.27843,0.27589,0.2215,0.21381,0.22817,0.22583,0.22339,0.24217,0.2788,0.24742,0.23041,0.25968
Aug1996,1.10355,0.96002,0.4777,0.20328,0.24179,0.26576,0.14874,0.04351,0.06979,-0.05599,0.04144,-0.16034,-0.02871,-0.03374,-0.11614,-0.12287,-0.06513,-0.02055,-0.01416,0.01018,0.03261,0.04984,0.09894,0.16741,0.3571,0.39538,0.40369,0.41753,0.39512,0.3732,0.36931,0.39255,0.4279,0.51273,0.4629,0.39146,0.36587,0.41573,0.41248,0.35776,0.34691,0.35774,0.35354,0.35041,0.37309,0.40665,0.37145,0.35174
Sep1996,-0.46775,0.5606,0.57097,0.19413,-0.00245,0.05323,0.09595,0.00351,-0.07927,-0.04448,-0.14364,-0.04433,-0.22228,-0.09327,-0.09645,-0.17495,-0.17998,-0.12201,-0.07567,-0.06853,-0.04428,-0.01918,-0.00145,0.04533,0.11099,0.29969,0.33739,0.34726,0.36295,0.34317,0.32366,0.32045,0.34314,0.37954,0.46198,0.41646,0.34898,0.32778,0.37852,0.37621,0.32317,0.31283,0.32365,0.31988,0.31707,0.34006,0.37339,0.34034
Oct1996,-0.15063,-0.4308,0.40582,0.41861,0.09305,-0.07451,-0.02285,0.02152,-0.05762,-0.12747,-0.09213,-0.17623,-0.07528,-0.23585,-0.11111,-0.11238,-0.18483,-0.1885,-0.1329,-0.08827,-0.08058,-0.05725,-0.03373,-0.01633,0.02879,0.09368,0.27938,0.31813,0.32759,0.34218,0.32304,0.30488,0.30204,0.32448,0.36056,0.44098,0.39654,0.33243,0.31179,0.36225,0.36015,0.30775,0.29785,0.30845,0.30493,0.30241,0.32533,0.35848
Nov1996,-0.27815,-0.2915,-0.46542,0.33124,0.35451,0.04556,-0.11081,-0.05938,-0.01401,-0.08698,-0.15306,-0.11938,-0.19851,-0.10139,-0.25351,-0.12979,-0.13027,-0.2006,-0.2035,-0.14921,-0.10475,-0.09716,-0.07422,-0.05163,-0.03432,0.01081,0.0752,0.26029,0.29924,0.30871,0.32391,0.3056,0.28801,0.28561,0.30808,0.3438,0.42371,0.38014,0.31751,0.29773,0.34816,0.3464,0.29431,0.28474,0.29558,0.29231,0.28986,0.31262
Dec1996,-0.53884,-0.44253,-0.35512,-0.47167,0.27136,0.30658,0.01453,-0.13565,-0.08639,-0.04245,-0.11153,-0.17421,-0.14077,-0.2161,-0.12141,-0.26535,-0.14215,-0.14207,-0.21023,-0.21306,-0.15997,-0.11658,-0.10923,-0.08647,-0.06436,-0.04713,-0.00211,0.06209,0.24624,0.2849,0.29433,0.30947,0.29165,0.27451,0.27231,0.29459,0.32986,0.40875,0.36594,0.30466,0.28524,0.33504,0.33315,0.28179,0.27244,0.2837,0.28027,0.27798
Jan1997,-1.32259,-0.98173,-0.79863,-0.6294,-0.64776,0.11766,0.16969,-0.10671,-0.24781,-0.19399,-0.14483,-0.21013,-0.2687,-0.23461,-0.30669,-0.20943,-0.34393,-0.21701,-0.21515,-0.2826,-0.28403,-0.22992,-0.18528,-0.17783,-0.15449,-0.13352,-0.11575,-0.07011,-0.00329,0.18788,0.22955,0.24086,0.25662,0.23914,0.22163,0.2192,0.24211,0.27704,0.35719,0.31492,0.25468,0.23797,0.28911,0.2871,0.23556,0.22678,0.239,0.23621
